trip_id,ft_cnt_vehicle_deaccel_val,ft_sum_hard_brakes_10_flg_val,ft_sum_hard_brakes_3_flg_val,ft_sum_time_deaccel_val,ft_cnt_vehicle_accel_val,ft_sum_hard_accel_10_flg_val,ft_sum_hard_accel_3_flg_val,ft_sum_time_accel_val
27fcdeed9fd54d368978914c459c8b19,2699.0,80.0,1754.0,4007.0,2699.0,81.0,1723.0,4076.0
280725f6809c4694bede0f930830b6b3,2528.0,1.0,769.0,3832.0,2528.0,1.0,807.0,3778.0
287d944fbf044a0888fdc24dbd0a2ce7,251.0,1.0,123.0,380.0,251.0,1.0,125.0,394.0
2890c46fc8ce4bd79e35a6d0f53c8489,2575.0,16.0,1436.0,3902.0,2575.0,18.0,1457.0,3823.0
28bafca19d904139994b39d84a0bacf3,2304.0,123.0,1497.0,3436.0,2304.0,111.0,1521.0,3446.0
28f7db0bbf3e4929a4c23eaeeb3138eb,668.0,1.0,217.0,999.0,668.0,1.0,219.0,1002.0
29047895c5854860842891e7982748eb,533.0,53.0,353.0,828.0,533.0,42.0,366.0,820.0
2915d9cb681d4a74a38411b201c25e34,2749.0,1.0,825.0,4157.0,2749.0,1.0,827.0,4134.0
292ac6dc7a0a412a828971620a571e7d,909.0,1.0,365.0,1389.0,909.0,2.0,383.0,1359.0
2934132c51504fafa7164b88f2a4a092,3342.0,21.0,1930.0,4954.0,3342.0,27.0,1903.0,4967.0
295ad7a337c346088949d19688aaa162,1038.0,56.0,676.0,1541.0,1038.0,62.0,663.0,1578.0
29a21a19f23045e2bf0345f87de9c8fb,450.0,2.0,211.0,683.0,450.0,2.0,209.0,687.0
29dfa511977d424989713086a8ef22ef,1365.0,67.0,898.0,2030.0,1365.0,73.0,898.0,2054.0
29f0c06e12524e238c5a5afc98beb411,2294.0,17.0,1293.0,3411.0,2294.0,8.0,1299.0,3435.0
2a056cd11d7c40b3981227371ab3a259,1668.0,23.0,1027.0,2506.0,1668.0,36.0,1033.0,2492.0
2a3815691ac1488ba6fd733191e5fd63,2674.0,79.0,1738.0,4027.0,2674.0,83.0,1743.0,3986.0
2a5323e1d6454e3599e661acd93affc1,2866.0,1.0,834.0,4346.0,2866.0,1.0,839.0,4186.0
2a6615d2118a4c52b3585b9f6f03deb4,1347.0,106.0,892.0,2041.0,1347.0,109.0,897.0,1999.0
2a76795de2f443b585894f3a45a4facf,2898.0,146.0,1924.0,4342.0,2898.0,135.0,1912.0,4401.0
2a7eebea5f5b4c20aec5462043124853,309.0,18.0,206.0,470.0,309.0,24.0,199.0,476.0
2accbcc922524a0b8ddb38ee2c76afb0,2552.0,1.0,1014.0,3896.0,2552.0,1.0,1067.0,3796.0
2ada2ff94a9443989d8720ad12f562bb,381.0,1.0,82.0,575.0,381.0,1.0,80.0,551.0
2ada98cba930435dbe25f95eccc4eceb,392.0,9.0,274.0,611.0,392.0,10.0,263.0,609.0
2b253f783953469a8aba2c5de8dc5668,3568.0,1.0,1484.0,5329.0,3568.0,2.0,1496.0,5401.0
2b2e763b64fd4cafbf53b18d1961ef72,1170.0,40.0,734.0,1727.0,1170.0,35.0,739.0,1741.0
2b3b56656e7f47f09382d9778e5c5bd6,2139.0,220.0,1407.0,3242.0,2139.0,211.0,1438.0,3197.0
2b6187e3de254bd49c31a6e9cd9e65f3,1661.0,164.0,1108.0,2472.0,1661.0,183.0,1114.0,2493.0
2ba29ade85384c88b60e6c533858375b,921.0,70.0,625.0,1435.0,921.0,71.0,604.0,1398.0
2bd71d6e798c4ca38cddc4d5e0209f14,2547.0,6.0,1249.0,3827.0,2547.0,3.0,1240.0,3820.0
2bd759cb85a9428b87a50668df90f8e8,3320.0,2.0,1348.0,4971.0,3320.0,2.0,1320.0,4968.0
2bfde196adb74488a01bbfe06539f820,1214.0,1.0,492.0,1817.0,1214.0,1.0,466.0,1831.0
2c091d22f08e47d8a9bfa674c6292642,2487.0,251.0,1661.0,3707.0,2487.0,227.0,1680.0,3712.0
2c0e69d9758a4586be51ea8e07b45bfd,3117.0,1.0,924.0,4682.0,3117.0,2.0,933.0,4647.0
2c677d1b84a1455ca08a53770e34e024,2988.0,228.0,1976.0,4457.0,2988.0,193.0,2022.0,4471.0
2c7131c560464e44a86130c0046036be,1811.0,52.0,1173.0,2769.0,1811.0,63.0,1154.0,2734.0
2c81bd86e8014ffaba9b0c45da94bdad,3484.0,178.0,2272.0,5219.0,3484.0,182.0,2313.0,5314.0
2cb643b415a74194ae4d80a9e88a8f76,3491.0,163.0,2328.0,5290.0,3491.0,165.0,2310.0,5287.0
2cd46465e47e4ce4b2c1be322e7d9e5b,645.0,9.0,391.0,959.0,645.0,16.0,406.0,934.0
2d2f8966b5d94e29b53808437c9c2aeb,1065.0,21.0,640.0,1636.0,1065.0,17.0,641.0,1617.0
2d3656ebd4804a5cb238f7b2ac9b9045,1081.0,3.0,457.0,1594.0,1081.0,2.0,433.0,1642.0
2d3efbf7bdfe424cb84f47e3c52e9c2b,2700.0,19.0,1518.0,4061.0,2700.0,17.0,1534.0,4006.0
2d7090b4bb0c40289848a56eba31b3a8,2021.0,218.0,1301.0,3015.0,2021.0,190.0,1351.0,3045.0
2d7933c209e34d1ca23347c939adebe8,1507.0,10.0,845.0,2277.0,1507.0,15.0,820.0,2273.0
2d8ddf93d43949a09c2c8ccad370dd99,685.0,53.0,445.0,1033.0,685.0,63.0,438.0,1009.0
2da3e30dcb29427a99b0f038362e671f,885.0,56.0,560.0,1315.0,885.0,59.0,542.0,1327.0
2de9e4dc0d324f6991b9a4d41663bb87,355.0,7.0,214.0,531.0,355.0,13.0,201.0,543.0
2df4799783604dd9bcf6c2692a6a6bf2,2246.0,243.0,1464.0,3377.0,2246.0,254.0,1444.0,3332.0
2dfa29fa9e3f4dcfa3345cdecc9571a9,1953.0,4.0,958.0,2914.0,1953.0,9.0,992.0,2924.0
2e1c87de7d464431b4a8b6c0b39512fa,917.0,1.0,358.0,1366.0,917.0,1.0,374.0,1355.0
2e2a9936393a424abf4dea3943c83040,1092.0,1.0,544.0,1605.0,1092.0,5.0,519.0,1665.0
2e3d2bc61b4d4edab6999acc8236ad40,1031.0,55.0,661.0,1546.0,1031.0,57.0,677.0,1550.0
2e58ce33418c4ec5b287ad35012dc9b5,2998.0,153.0,2013.0,4448.0,2998.0,143.0,1983.0,4580.0
2e8438579042434aa7e5d79ea12040e1,3471.0,158.0,2317.0,5226.0,3471.0,196.0,2303.0,5139.0
2e9877f7c6ed4337ac46ea9a9eff601b,529.0,55.0,364.0,818.0,529.0,58.0,340.0,795.0
2e9a12fac7cc48ad9c6feb037a125fc2,2340.0,5.0,1154.0,3512.0,2340.0,7.0,1164.0,3543.0
2e9a219e6d364f55b1e9a488c4656af3,26.0,0.0,15.0,42.0,26.0,1.0,15.0,39.0
2ec34b22b9954c2ab3fbab8423b3581b,951.0,16.0,582.0,1443.0,951.0,20.0,575.0,1439.0
2ed031a5e9f64b24a81d083d5ed17464,581.0,6.0,303.0,871.0,581.0,2.0,320.0,889.0
2ee331a3418c48d38c2fb1438eaacfc5,1285.0,86.0,874.0,1937.0,1285.0,96.0,859.0,1962.0
2f013fd1fb01480cba5da2e387408a30,3470.0,105.0,2202.0,5176.0,3470.0,105.0,2194.0,5186.0
2f75c63d28f8407b9d6309e2fbb904b3,286.0,5.0,183.0,451.0,286.0,8.0,184.0,446.0
2f7e7cafb5dd4a2791657a3399c056d6,1121.0,1.0,577.0,1665.0,1121.0,3.0,551.0,1667.0
2f96aa6e153a4a7a964a96cfa9498031,682.0,13.0,403.0,999.0,682.0,16.0,416.0,988.0
2fd16a14f739485c8d403163ccdde14d,2426.0,68.0,1540.0,3629.0,2426.0,87.0,1519.0,3686.0
2ff51ebb66ea469ba1e231d307980695,71.0,9.0,47.0,109.0,71.0,5.0,48.0,117.0
2ffe7b89bb2a428ba1cf45e70e0d7bc0,2951.0,229.0,1949.0,4452.0,2951.0,222.0,1972.0,4432.0
300e9dc6e25b4766ad90be7bd313a7c1,1648.0,166.0,1103.0,2485.0,1648.0,153.0,1126.0,2525.0
301173c818e14869a5f5318283cbc933,983.0,3.0,487.0,1513.0,983.0,2.0,490.0,1473.0
306cd380a6674e42962c430e8652c73f,174.0,2.0,100.0,254.0,174.0,3.0,98.0,265.0
31670461c2064ba9bb534b8f89a85d7d,3512.0,22.0,1973.0,5253.0,3512.0,24.0,1995.0,5242.0
316a9b469872462fb219bd83ac80dc0f,2351.0,182.0,1568.0,3465.0,2351.0,189.0,1559.0,3546.0
3172cb1928464739a4bf3a79e549a93f,2601.0,195.0,1718.0,3890.0,2601.0,197.0,1732.0,3899.0
318cf5ed3b194adc87f00d064ab222aa,555.0,54.0,372.0,848.0,555.0,56.0,368.0,823.0
31c7f36795254228ac935178e0485387,2103.0,158.0,1398.0,3126.0,2103.0,151.0,1401.0,3178.0
31d67b525bbb49bfa2439e5395e48fb5,1823.0,59.0,1158.0,2703.0,1823.0,51.0,1173.0,2746.0
320496c055e44df58551171e83a30ff0,1783.0,26.0,1096.0,2618.0,1783.0,28.0,1076.0,2665.0
322c9ad93d044d639a1026c4a3fad56c,1849.0,1.0,330.0,2791.0,1849.0,1.0,329.0,2787.0
3248614697204a5eb4b652b985fcb450,1067.0,1.0,329.0,1566.0,1067.0,1.0,305.0,1612.0
324d5e90c9274216b3d652fbdfb69174,537.0,1.0,170.0,826.0,537.0,1.0,169.0,804.0
3252287e77774b49b6aa5564d66038e9,72.0,7.0,49.0,102.0,72.0,8.0,44.0,104.0
3277345f7106457a93f3aa7f5db6822f,355.0,18.0,246.0,509.0,355.0,20.0,228.0,553.0
32a36273f11d4582b75d2373a5faf6ee,3004.0,139.0,1964.0,4586.0,3004.0,147.0,1975.0,4492.0
32a5274ceca34ee098c7f6f9351959a7,2324.0,162.0,1550.0,3491.0,2324.0,172.0,1560.0,3425.0
32f759669d4a4fe1b6d7224de542c94f,3415.0,2.0,1384.0,5186.0,3415.0,1.0,1397.0,5078.0
33958143e81249f6bff6fbc4314426fc,1478.0,24.0,890.0,2205.0,1478.0,25.0,896.0,2281.0
33e252b943a84fb983c5b7f1b38206ff,2633.0,78.0,1670.0,3880.0,2633.0,87.0,1671.0,3958.0
344d7c04749c470bad28e6d746425938,1324.0,1.0,562.0,1979.0,1324.0,3.0,528.0,1962.0
3481634c7b014d35a2226c5fa5d2305c,1156.0,127.0,755.0,1748.0,1156.0,120.0,781.0,1715.0
3489387fd44d43a8b0d38bf5b55fbcd2,280.0,0.0,52.0,439.0,280.0,1.0,47.0,413.0
34df928288e34213891e4fb080184345,985.0,21.0,607.0,1513.0,985.0,26.0,618.0,1462.0
351641e185ee4ab6bd7aafeecd7b4fdb,2715.0,59.0,1636.0,4077.0,2715.0,42.0,1679.0,4078.0
356e2c3b278645dd9bf1fbbc88ba5e8c,2942.0,220.0,1980.0,4376.0,2942.0,198.0,1981.0,4455.0
36085c750c0e4e979fd6c92caf9fdffc,1100.0,1.0,336.0,1689.0,1100.0,1.0,349.0,1657.0
360c1ff444414adfa68709146e16f7eb,423.0,2.0,237.0,637.0,423.0,7.0,219.0,648.0
363b6d4bc86741ac80e33c1840ae0e4e,1139.0,16.0,708.0,1667.0,1139.0,23.0,716.0,1706.0
36417dfecb2049769ecb656e97fae95d,1547.0,75.0,1060.0,2291.0,1547.0,79.0,1042.0,2331.0
364d4db1c8c5444baec443c574f952f2,3276.0,100.0,2143.0,4855.0,3276.0,104.0,2131.0,4922.0
366257c31efd486a9ccae2c38c186487,2118.0,174.0,1402.0,3203.0,2118.0,148.0,1451.0,3227.0
3698efea43294218b17df8afd17676b3,1696.0,34.0,1000.0,2516.0,1696.0,39.0,1017.0,2517.0
36a02c69d78741fea4810f72b33a5843,2111.0,5.0,1041.0,3200.0,2111.0,6.0,1031.0,3172.0
36b23cf4aa664118a50c991c8f2d0a35,1493.0,164.0,1004.0,2213.0,1493.0,175.0,983.0,2291.0
36bcdcb158554990a3d74ffab19540e5,927.0,71.0,608.0,1396.0,927.0,66.0,600.0,1385.0
36bd2b0bfba643dcbeabcd313595869d,2389.0,1.0,452.0,3650.0,2389.0,1.0,467.0,3597.0
375011f8cbd34e86a373c5de8f7b1e33,1783.0,14.0,1003.0,2715.0,1783.0,14.0,1014.0,2657.0
3762995cbd2442868ebc8e971d000e67,872.0,9.0,482.0,1310.0,872.0,8.0,483.0,1313.0
37bdb9565f434ce39b31a5aec01bd792,2729.0,137.0,1813.0,4116.0,2729.0,150.0,1835.0,4169.0
37e9a9b13def4ab2a9c2c038c41054cd,1659.0,0.0,321.0,2497.0,1659.0,1.0,280.0,2489.0
37ea4dc9b61e439a8e33b17b307390eb,2379.0,45.0,1448.0,3585.0,2379.0,35.0,1474.0,3594.0
37fdcc2eddd54e71a3e44b399357059a,735.0,0.0,310.0,1086.0,735.0,1.0,292.0,1075.0
383b3376cdfc448eb865119d0ef40720,3460.0,16.0,1742.0,5082.0,3460.0,12.0,1727.0,5209.0
38ee1c09e9b845349635394771bb7482,817.0,6.0,474.0,1233.0,817.0,9.0,454.0,1249.0
39098283451b44d5ab322705d6c8c164,2189.0,143.0,1503.0,3321.0,2189.0,151.0,1454.0,3309.0
391e44f5d4474cbc9505c59d196027ef,2884.0,1.0,1165.0,4297.0,2884.0,2.0,1149.0,4256.0
392497167bc642888f5aace074871410,548.0,52.0,373.0,839.0,548.0,51.0,382.0,814.0
392cb81cc829400d81055da8404374e4,3529.0,28.0,1992.0,5337.0,3529.0,30.0,1984.0,5309.0
393627c3c78e4463955a8b2dc63fe125,2725.0,282.0,1814.0,4088.0,2725.0,295.0,1827.0,4062.0
393875f4e2b84d8d940ba93d30929385,1987.0,217.0,1318.0,2983.0,1987.0,201.0,1342.0,2960.0
396ef91851014104bbb3c8f45814eacd,1256.0,93.0,814.0,1937.0,1256.0,79.0,829.0,1915.0
398a98dd565243de976bd0dc0019c101,1049.0,20.0,668.0,1590.0,1049.0,23.0,669.0,1591.0
398dd1819b194d4789770edec42602f8,2305.0,98.0,1523.0,3476.0,2305.0,99.0,1523.0,3464.0
39a0542a23334bba85107a89a2af7b47,3198.0,1.0,1244.0,4837.0,3198.0,2.0,1221.0,4800.0
39ac9fb98ec94629a41664344a0c5a7c,1529.0,49.0,983.0,2304.0,1529.0,48.0,975.0,2296.0
39ccfaf7dbfb4800856388ba50d189a8,2689.0,63.0,1644.0,3992.0,2689.0,49.0,1668.0,4067.0
39cd4804d2604198a772b67b6684b171,141.0,5.0,79.0,195.0,141.0,9.0,73.0,201.0
39d54a6df50a4a97a8302e6f55166695,1491.0,0.0,449.0,2255.0,1491.0,1.0,456.0,2250.0
39e7ca35573648218f56081bec3b09de,174.0,5.0,114.0,264.0,174.0,9.0,99.0,259.0
39f1e4a97f064ab48837bea9c482c04b,1004.0,13.0,626.0,1542.0,1004.0,10.0,626.0,1554.0
3a22cc8fe8f24b3697a866ec831b5efd,32.0,1.0,19.0,57.0,32.0,1.0,18.0,54.0
3a53fcdbeec544b3b320a58061f2b85d,2300.0,1.0,682.0,3477.0,2300.0,1.0,698.0,3438.0
3a72133e2af54d5384c24a89227f8805,1872.0,192.0,1268.0,2802.0,1872.0,217.0,1221.0,2779.0
3a7e14e63a5a4d68a0ef6c6399e525b2,2384.0,38.0,1456.0,3555.0,2384.0,37.0,1461.0,3654.0
3ab245c617cb4010a4462f7f3b618542,2791.0,8.0,1346.0,4156.0,2791.0,10.0,1341.0,4156.0
3acf9a9cffbc4a23a22e32b88a13d434,3370.0,2.0,1387.0,4989.0,3370.0,4.0,1367.0,4998.0
3add69ad337442fc824134af16fc208a,2695.0,75.0,1699.0,4054.0,2695.0,81.0,1707.0,4011.0
3b28f082873d44dc96e7c6fc04357067,1748.0,90.0,1152.0,2577.0,1748.0,74.0,1171.0,2612.0
3b3330e525c24c779b9adb21a422cdd6,507.0,18.0,343.0,780.0,507.0,32.0,322.0,764.0
3b741d9e3ded478db4b6172ba9d09e3d,1869.0,3.0,916.0,2812.0,1869.0,5.0,903.0,2803.0
3b7e169a58af4618a9201aee0f6aee64,3455.0,13.0,1675.0,5200.0,3455.0,7.0,1669.0,5219.0
3b84e9bc6f1045148e3ed052c00823b5,3208.0,2.0,1326.0,4877.0,3208.0,1.0,1318.0,4924.0
3b8d954932104e43b1319c72d1a13d1d,2697.0,15.0,1490.0,4037.0,2697.0,22.0,1488.0,4016.0
3bc56ffe7a1a4ecc8b3874f4f5dd5245,242.0,1.0,119.0,346.0,242.0,2.0,107.0,366.0
3bc73acbead74063892359d23d48f9e8,782.0,0.0,302.0,1172.0,782.0,1.0,301.0,1151.0
3bdc39b4ac90480492d81f48f1f97bd7,1428.0,0.0,273.0,2122.0,1428.0,1.0,252.0,2158.0
3be2b4a6db354539a5cad81554232929,2051.0,0.0,376.0,3156.0,2051.0,1.0,388.0,3097.0
3c2f0704a0d34e2bacad92c76a1fefcc,1665.0,162.0,1144.0,2507.0,1665.0,172.0,1117.0,2486.0
3c6db89f294b4b70bde637e39f0b5525,2981.0,326.0,1985.0,4503.0,2981.0,316.0,1992.0,4525.0
3c6fab1f6662483ab2b4f14599a7ff5f,3251.0,60.0,1979.0,4921.0,3251.0,53.0,1978.0,4947.0
3cbfe3c8650e46d3ac4b530f81b84602,3173.0,307.0,2160.0,4802.0,3173.0,314.0,2175.0,4749.0
3cca9fa479f346ddb7a202901df96412,3332.0,7.0,1566.0,5052.0,3332.0,10.0,1614.0,4922.0
3cdd7210f37044c9a817563bd1ca3746,2394.0,1.0,750.0,3540.0,2394.0,1.0,704.0,3619.0
3cdf7236f3444edb84c985e94fc76683,2280.0,238.0,1527.0,3386.0,2280.0,225.0,1528.0,3444.0
3cfa77494bbb4443849112d862b2cf34,743.0,20.0,456.0,1098.0,743.0,8.0,469.0,1127.0
3d05a2544caa4ea5af46fb570616917e,1630.0,119.0,1107.0,2452.0,1630.0,115.0,1097.0,2462.0
3d0d317b4be14c1695129c9484eeb0f9,2737.0,1.0,828.0,4061.0,2737.0,1.0,864.0,4045.0
3d1440b65ca742f7bbc933c23ce7f437,3515.0,21.0,1993.0,5294.0,3515.0,25.0,1937.0,5336.0
3d332a10ae3d457ab99dccb04d431b8b,2838.0,129.0,1895.0,4260.0,2838.0,143.0,1877.0,4225.0
3d80b52598a34f4285e39df4286ecb87,3404.0,0.0,657.0,5047.0,3404.0,1.0,652.0,5137.0
3da11ad463d7471f854ec7a85ea1b4a0,2659.0,15.0,1337.0,3966.0,2659.0,8.0,1283.0,4075.0
3db6916b0ed54357959ea8b55973e4df,2744.0,178.0,1860.0,4145.0,2744.0,191.0,1851.0,4127.0
3dc61bb550d54e4c865915b79b9cc25b,1652.0,13.0,913.0,2542.0,1652.0,17.0,913.0,2453.0
3e28ae7a05ee480494635ba9c978036f,2293.0,7.0,1101.0,3437.0,2293.0,2.0,1115.0,3486.0
3e4f0e6c08cc4954888b5d02144d38cc,3609.0,270.0,2403.0,5382.0,3609.0,274.0,2409.0,5346.0
3e59754036674a34b45d05048e080a3c,1692.0,5.0,838.0,2546.0,1692.0,9.0,840.0,2572.0
3e5ca1a49e524ccf96ae1371be02076c,2698.0,3.0,1289.0,3961.0,2698.0,8.0,1283.0,3987.0
3e6d834b827541d4b037d6afe82db742,3097.0,95.0,1968.0,4678.0,3097.0,91.0,1975.0,4621.0
3e8218a8d31b41a1a5ae9e8e2112e0ef,3258.0,109.0,2087.0,4865.0,3258.0,98.0,2096.0,4906.0
3e8a34bd5939473aad185234d3166687,1611.0,1.0,651.0,2337.0,1611.0,1.0,623.0,2413.0
3e8e57a9a1434696b7f7deae9416dcdf,164.0,0.0,87.0,251.0,164.0,1.0,86.0,244.0
3eaf1e5aea654825a410b0e53eaaa9e8,787.0,83.0,545.0,1171.0,787.0,78.0,523.0,1170.0
3eba72b1289d4cbab419418ba7dc8df0,2476.0,86.0,1609.0,3715.0,2476.0,96.0,1564.0,3699.0
3ebc715f6aec466e97e99135ef005804,2004.0,30.0,1199.0,2974.0,2004.0,34.0,1198.0,3000.0
3ecf4d09eb444f2499bf8b79864b2349,2113.0,17.0,1206.0,3229.0,2113.0,16.0,1181.0,3252.0
3eebd02cd78247199805d15b3cb8206b,986.0,0.0,313.0,1479.0,986.0,1.0,300.0,1489.0
3f016fd4116642048584a772e191b656,3548.0,223.0,2285.0,5345.0,3548.0,195.0,2345.0,5294.0
3f036a5bc8254fe1aaf7155eee5dfc0b,2669.0,1.0,539.0,3970.0,2669.0,1.0,506.0,3975.0
3f16acce05494a0283bd0ce2fa4338b3,3023.0,0.0,1228.0,4452.0,3023.0,2.0,1224.0,4518.0
3f251e3a0cf54b769e8843597f439c93,2171.0,120.0,1466.0,3258.0,2171.0,126.0,1437.0,3293.0
3fa72c6aead14df7a522d9b47e1b3023,1488.0,22.0,903.0,2210.0,1488.0,33.0,905.0,2226.0
3fbead377edc450fba30c40970b13a1a,2136.0,105.0,1404.0,3293.0,2136.0,94.0,1420.0,3232.0
3fc7ed90e23146c79f70b5e81d9e3246,102.0,11.0,72.0,159.0,102.0,15.0,64.0,156.0
3fe412fcba7f4e7a80c6e69ebaf06bc1,3007.0,289.0,2012.0,4522.0,3007.0,313.0,2028.0,4489.0
3ff3e4d59fde4bfaa30bfebd6fcf3556,2373.0,61.0,1528.0,3594.0,2373.0,74.0,1502.0,3538.0
3ff5cf4ad4314d2c903fc5740b8f2bd8,2258.0,74.0,1477.0,3371.0,2258.0,82.0,1462.0,3406.0
4038d49fbfc74d8aba8a5880f59c000b,125.0,1.0,48.0,193.0,125.0,1.0,47.0,179.0
403f4df2d8284fea94761a3b9a0cef9b,2200.0,45.0,1332.0,3265.0,2200.0,45.0,1324.0,3314.0
408148625e5c4062b61d148229eeb5d1,1740.0,1.0,324.0,2612.0,1740.0,1.0,317.0,2696.0
4082bc63c8b942a0815e16ebeca71f49,705.0,1.0,231.0,1052.0,705.0,1.0,228.0,1069.0
40886631d5d647ab92395c58a405f6d4,2682.0,310.0,1716.0,3940.0,2682.0,282.0,1756.0,4060.0
40a1727df99e4186aecd122b9a2600a6,1451.0,1.0,567.0,2195.0,1451.0,2.0,592.0,2156.0
40d2284399ed46a1ada841baf9334e35,98.0,0.0,33.0,135.0,98.0,1.0,24.0,156.0
40fe08b245b7429e9f1de7f2b1e63d1c,1525.0,1.0,269.0,2254.0,1525.0,1.0,279.0,2256.0
4128d35ba0e4479880c3b59f74a52761,1890.0,104.0,1229.0,2824.0,1890.0,88.0,1247.0,2852.0
4129433c04844e2ca7690a1bcf2620d3,2178.0,1.0,401.0,3246.0,2178.0,1.0,381.0,3282.0
414726fd68714ca6ab565ccbf385ad30,603.0,23.0,390.0,929.0,603.0,21.0,405.0,909.0
41518a57c9e64640b2b517d2a553a665,1042.0,1.0,308.0,1561.0,1042.0,1.0,328.0,1577.0
4169eb9e66cf465288f30820eef68922,3224.0,154.0,2148.0,4819.0,3224.0,166.0,2143.0,4828.0
423c3dcd22f74752bf89eea0f737c1a2,2310.0,190.0,1552.0,3489.0,2310.0,179.0,1531.0,3424.0
4245dc2afa6c4974bf3c86a7a6cfe168,3198.0,3.0,1261.0,4780.0,3198.0,2.0,1265.0,4794.0
427366250cb84786979a8fef2c66b7ff,2895.0,197.0,1962.0,4375.0,2895.0,194.0,1962.0,4307.0
42823e6fcdc64a6abef8c59830fcfbb0,1441.0,1.0,459.0,2146.0,1441.0,1.0,439.0,2177.0
429ced5479444cc698fadf5a8d53936d,311.0,10.0,188.0,494.0,311.0,7.0,191.0,474.0
42a2ada832d344e59c41abea42597468,1164.0,1.0,358.0,1749.0,1164.0,1.0,381.0,1725.0
435c782add754b15b1416acf9b96b345,13.0,1.0,6.0,17.0,13.0,1.0,4.0,20.0
439bc37aede9465c8fd2a0875e10bdff,708.0,29.0,468.0,1066.0,708.0,37.0,466.0,1043.0
43f22c186d564c24a9f70cff40e8faa7,1562.0,154.0,1041.0,2343.0,1562.0,177.0,1023.0,2351.0
43f45846bbeb42c48ea2eace0153125c,491.0,0.0,155.0,735.0,491.0,1.0,164.0,741.0
440085d0ce714b5bb8ab49f0372417a2,862.0,1.0,157.0,1283.0,862.0,1.0,142.0,1286.0
441ddada50f64522b3f4ea2f6454c5ee,2658.0,2.0,777.0,3935.0,2658.0,1.0,782.0,3969.0
442457c67e2b480b8acc3caadaf22b92,1198.0,105.0,831.0,1843.0,1198.0,116.0,803.0,1774.0
4442116e088343c6b9720fe32190062b,2302.0,1.0,464.0,3521.0,2302.0,1.0,437.0,3489.0
4492616df1f24041b06b541380158af8,2192.0,220.0,1473.0,3258.0,2192.0,209.0,1464.0,3281.0
44b861c256c54b03ac0fbbd685731fb8,3187.0,339.0,2094.0,4722.0,3187.0,302.0,2132.0,4851.0
44f75e51d70e479e9005a9fe43e9a2f8,3143.0,1.0,985.0,4714.0,3143.0,1.0,997.0,4749.0
453da1b92f2742679d1b1fac47c97f36,2155.0,8.0,1048.0,3245.0,2155.0,5.0,1042.0,3283.0
45569a6423cf431988611fda0d89425f,1339.0,3.0,653.0,1984.0,1339.0,2.0,666.0,2050.0
45e3990fdf4a418a9998ef686140df79,214.0,11.0,139.0,317.0,214.0,15.0,139.0,297.0
45f68f653f4b4f809fa6f48acd6b9372,224.0,1.0,44.0,338.0,224.0,1.0,43.0,358.0
45f906e68d814f2a95d46efcb05074b4,3373.0,54.0,2058.0,5046.0,3373.0,58.0,2061.0,5063.0
460357667d8f4eba85d2b5ff14baeacb,2967.0,99.0,1877.0,4385.0,2967.0,94.0,1895.0,4369.0
4631f1a483a546a1bee8fb488906a8ba,1425.0,2.0,590.0,2132.0,1425.0,1.0,625.0,2125.0
46515f0772214efa9af7ad3a8beb011b,255.0,18.0,165.0,375.0,255.0,21.0,174.0,377.0
4661df3429444ab9b4806c8068db3814,2018.0,0.0,591.0,3020.0,2018.0,1.0,599.0,3049.0
467bce7d9eaf461b90ba20853a3ad3fe,1248.0,0.0,252.0,1867.0,1248.0,1.0,261.0,1864.0
468fa6a7cc044c2d8ce7a53495f9c3b1,1988.0,3.0,973.0,3005.0,1988.0,7.0,988.0,3008.0
46b1ee7ae02949ff89f104688e3f0817,1067.0,93.0,691.0,1585.0,1067.0,82.0,703.0,1564.0
46c12a22b38143ea84aa3355cc226886,2946.0,82.0,1860.0,4357.0,2946.0,84.0,1857.0,4409.0
46cefca41ef64ebca67f5a360ede2c5b,958.0,78.0,631.0,1448.0,958.0,78.0,641.0,1408.0
46d299bf392145be8be5d722b26c2f17,1644.0,1.0,660.0,2504.0,1644.0,1.0,681.0,2480.0
46fd220bc5bd469f87df62fe977ff550,2916.0,316.0,1934.0,4350.0,2916.0,289.0,1945.0,4425.0
472c62cc56b8421f8c8080a2d2f14f99,3440.0,11.0,1736.0,5111.0,3440.0,5.0,1745.0,5217.0
47317e4713644f379965ab19621e03d8,2704.0,47.0,1673.0,4088.0,2704.0,40.0,1716.0,4083.0
4783f5818d0944c2bbda37d48b3d933a,360.0,6.0,231.0,545.0,360.0,16.0,225.0,523.0
47a4cb7a9d3246019ee3771493e7a367,986.0,4.0,496.0,1495.0,986.0,2.0,508.0,1449.0
47ac9abafe674ba4aab850757d4b24fc,2076.0,9.0,1124.0,3127.0,2076.0,20.0,1112.0,3102.0
47ce00254e424a1684cdb53c041218f4,3202.0,66.0,1959.0,4825.0,3202.0,55.0,1963.0,4764.0
47dc37411fa34450add30e40cf019f5f,627.0,47.0,425.0,941.0,627.0,47.0,429.0,955.0
47f7bcf98b084442af628cc0bf1f5911,1205.0,39.0,783.0,1846.0,1205.0,37.0,781.0,1854.0
47f919674d6f45c0b7b1cda3616471ed,2157.0,244.0,1424.0,3165.0,2157.0,238.0,1450.0,3270.0
485c1d6ed74041feb3bff1d10acc26c8,121.0,9.0,82.0,186.0,121.0,14.0,74.0,184.0
